Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
11/10/2023 13:00,12143.914965,1520.890792,5998.820815,1075.568546,12594.986168,3191.829914,7128.771661,1190.988558,44845.771419
11/10/2023 14:00,12127.981446,1517.091105,5974.427029,1087.000109,12425.934502,3254.848931,7090.027429,1187.243517,44664.554068
11/10/2023 15:00,11951.938882,1483.064857,5878.061114,1091.502203,12112.336663,3285.416585,7050.608198,1180.804976,44033.733477
11/10/2023 16:00,11840.287631,1472.993214,5841.955293,1100.520324,12025.750145,3155.659261,7021.607148,1181.728577,43640.501592
11/10/2023 17:00,11847.125268,1519.268956,5842.070839,1100.74811,12179.55568,3178.115612,7102.703067,1193.499025,43963.086557
11/10/2023 18:00,11884.698121,1542.304896,5857.741062,1119.130062,12441.125525,3202.388478,7294.174777,1219.619416,44561.182338
11/10/2023 19:00,11912.525279,1558.360985,6041.8822,1157.784587,12654.952816,3333.962641,7388.8258,1256.805154,45305.099461
11/10/2023 20:00,11763.763314,1550.394358,6011.407692,1141.20722,12369.544821,3295.869244,7247.998002,1245.900915,44626.085565
11/10/2023 21:00,11538.218902,1530.472044,6019.128499,1134.299388,12074.815057,3331.01084,7096.890166,1223.328968,43948.163863
11/10/2023 22:00,11306.221021,1493.638482,6006.092094,1112.222865,11734.628691,3207.170883,6905.140942,1196.252175,42961.367155
11/10/2023 23:00,10931.312904,1418.806757,5949.52516,1077.024225,11138.180029,3116.953372,6603.954736,1152.192184,41387.949367
11/10/2023 24:00,10507.633081,1316.072311,5904.725789,1046.056187,10502.944299,3026.912152,6286.596324,1111.623175,39702.563319
11/11/2023 01:00,10210.489057,1282.964758,5964.327585,1008.412865,9983.878499,2899.876251,6029.024292,1076.61949,38455.592797
11/11/2023 02:00,10013.981129,1248.346282,6005.751206,1002.098995,9625.787225,2842.782958,5844.91443,1057.323574,37640.985799
11/11/2023 03:00,9886.423839,1216.330361,5962.286462,992.274549,9428.639147,2676.837949,5703.516523,1051.324331,36917.633161
11/11/2023 04:00,9829.622924,1161.957549,5973.542453,986.590112,9326.32053,2603.156991,5672.421329,1043.21615,36596.828038
11/11/2023 05:00,9841.023207,1207.439714,5900.320273,992.305464,9411.259917,2646.539734,5733.878898,1042.153411,36774.920618
11/11/2023 06:00,9979.308127,1237.768233,5924.470791,1007.7405,9670.487566,2762.960003,5873.339089,1062.346009,37518.420319
11/11/2023 07:00,10314.241964,1286.995166,6001.041568,1042.306387,10143.521135,2858.775572,6104.198164,1097.770441,38848.850397
11/11/2023 08:00,10550.833715,1334.827019,5934.671723,1071.757942,10593.214102,2931.326817,6394.786785,1119.739995,39931.158098
11/11/2023 09:00,10984.572435,1380.512646,5933.438137,1104.229675,11100.744788,2966.874011,6656.652449,1155.729955,41282.754098
11/11/2023 10:00,11266.675122,1413.033162,5962.941701,1091.153876,11327.16278,3036.294142,6773.574568,1172.600406,42043.435759
11/11/2023 11:00,11518.418299,1430.773604,6026.745301,1095.00417,11448.202919,3112.829083,6821.004567,1189.147576,42642.125519
11/11/2023 12:00,11653.605613,1430.266937,6094.747715,1080.942117,11376.748792,3148.716412,6835.815712,1203.978895,42824.822194
11/11/2023 13:00,11615.276919,1410.608014,6116.026102,1055.875285,11248.194894,3190.207597,6775.306416,1190.243401,42601.738629
11/11/2023 14:00,11480.765171,1369.357853,6087.477052,1036.648924,11065.230459,3276.828614,6705.068911,1163.063129,42184.440115
11/11/2023 15:00,11413.814882,1366.388679,6079.699226,1025.112872,10971.266262,3272.744219,6656.227785,1155.28288,41940.536804
11/11/2023 16:00,11367.684794,1369.174613,6103.651064,1020.610558,11010.081431,3273.006514,6688.291268,1145.278371,41977.778613
11/11/2023 17:00,11302.059866,1379.282634,6070.876539,1035.213117,11053.23628,3262.603685,6766.717085,1154.514301,42024.503507
11/11/2023 18:00,11471.491206,1424.194339,5960.613953,1044.390939,11256.679716,3273.67948,6977.7277,1184.476094,42593.253426
11/11/2023 19:00,11612.249322,1448.885424,5998.204428,1078.670625,11577.434788,3405.539225,7134.703577,1211.403007,43467.090395
11/11/2023 20:00,11479.063277,1429.700771,6045.023867,1074.67715,11481.457026,3378.222736,7109.95541,1204.975982,43203.076219
11/11/2023 21:00,11349.974911,1414.8823,6015.485542,1048.650938,11284.944692,3268.744989,7010.776394,1187.860006,42581.319773
11/11/2023 22:00,11115.296254,1367.767299,6013.764557,1022.480907,10932.729575,3251.569637,6863.924322,1155.452638,41722.985189
11/11/2023 23:00,10792.400947,1310.296822,5807.530513,993.490629,10426.421183,3128.513938,6618.090772,1121.405646,40198.150452
11/11/2023 24:00,10477.136795,1248.145393,5764.139554,961.567194,9924.212378,3024.925764,6347.688246,1083.087019,38830.902344
