,DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
194715,2022-01-12,14:00,HB_WEST,25.03,N
195480,2022-01-12,15:00,HB_NORTH,24.59,N
195483,2022-01-12,15:00,HB_WEST,24.59,N
196248,2022-01-12,16:00,HB_NORTH,24.35,N
196251,2022-01-12,16:00,HB_WEST,24.38,N
197016,2022-01-12,17:00,HB_NORTH,26.71,N
197019,2022-01-12,17:00,HB_WEST,26.71,N
197784,2022-01-12,18:00,HB_NORTH,65.74,N
197787,2022-01-12,18:00,HB_WEST,65.67,N
198552,2022-01-12,19:00,HB_NORTH,63.51,N
198555,2022-01-12,19:00,HB_WEST,63.48,N
199320,2022-01-12,20:00,HB_NORTH,46.09,N
199323,2022-01-12,20:00,HB_WEST,46.11,N
200088,2022-01-12,21:00,HB_NORTH,45.16,N
200091,2022-01-12,21:00,HB_WEST,45.16,N
200856,2022-01-12,22:00,HB_NORTH,37.91,N
200859,2022-01-12,22:00,HB_WEST,37.92,N
201624,2022-01-12,23:00,HB_NORTH,33.23,N
201627,2022-01-12,23:00,HB_WEST,33.32,N
202392,2022-01-12,24:00,HB_NORTH,32.77,N
202395,2022-01-12,24:00,HB_WEST,32.81,N
203160,2022-01-13,01:00,HB_NORTH,31.13,N
203163,2022-01-13,01:00,HB_WEST,31.21,N
203928,2022-01-13,02:00,HB_NORTH,28.19,N
203931,2022-01-13,02:00,HB_WEST,28.23,N
204696,2022-01-13,03:00,HB_NORTH,27.73,N
204699,2022-01-13,03:00,HB_WEST,27.74,N
205464,2022-01-13,04:00,HB_NORTH,27.26,N
205467,2022-01-13,04:00,HB_WEST,27.27,N
206232,2022-01-13,05:00,HB_NORTH,28.0,N
206235,2022-01-13,05:00,HB_WEST,28.01,N
207000,2022-01-13,06:00,HB_NORTH,38.76,N
207003,2022-01-13,06:00,HB_WEST,38.82,N
207768,2022-01-13,07:00,HB_NORTH,54.72,N
207771,2022-01-13,07:00,HB_WEST,54.71,N
208536,2022-01-13,08:00,HB_NORTH,57.35,N
208539,2022-01-13,08:00,HB_WEST,57.26,N
209304,2022-01-13,09:00,HB_NORTH,43.0,N
209307,2022-01-13,09:00,HB_WEST,42.89,N
210072,2022-01-13,10:00,HB_NORTH,34.11,N
210075,2022-01-13,10:00,HB_WEST,34.13,N
210840,2022-01-13,11:00,HB_NORTH,28.82,N
210843,2022-01-13,11:00,HB_WEST,28.84,N
211608,2022-01-13,12:00,HB_NORTH,28.02,N
211611,2022-01-13,12:00,HB_WEST,28.04,N
212376,2022-01-13,13:00,HB_NORTH,27.56,N
212379,2022-01-13,13:00,HB_WEST,27.54,N
213144,2022-01-13,14:00,HB_NORTH,26.7,N
213147,2022-01-13,14:00,HB_WEST,26.68,N
213912,2022-01-13,15:00,HB_NORTH,25.88,N
213915,2022-01-13,15:00,HB_WEST,25.91,N
214680,2022-01-13,16:00,HB_NORTH,25.81,N
214683,2022-01-13,16:00,HB_WEST,25.84,N
215448,2022-01-13,17:00,HB_NORTH,28.0,N
215451,2022-01-13,17:00,HB_WEST,28.16,N
216216,2022-01-13,18:00,HB_NORTH,61.45,N
216219,2022-01-13,18:00,HB_WEST,61.42,N
216984,2022-01-13,19:00,HB_NORTH,61.3,N
216987,2022-01-13,19:00,HB_WEST,61.26,N
217752,2022-01-13,20:00,HB_NORTH,43.56,N
217755,2022-01-13,20:00,HB_WEST,43.54,N
218520,2022-01-13,21:00,HB_NORTH,38.86,N
218523,2022-01-13,21:00,HB_WEST,38.88,N
219288,2022-01-13,22:00,HB_NORTH,32.0,N
219291,2022-01-13,22:00,HB_WEST,32.1,N
220056,2022-01-13,23:00,HB_NORTH,32.66,N
220059,2022-01-13,23:00,HB_WEST,32.69,N
220824,2022-01-13,24:00,HB_NORTH,29.71,N
220827,2022-01-13,24:00,HB_WEST,29.76,N
221592,2022-01-14,01:00,HB_NORTH,31.11,N
221595,2022-01-14,01:00,HB_WEST,31.17,N
222360,2022-01-14,02:00,HB_NORTH,28.55,N
222363,2022-01-14,02:00,HB_WEST,28.61,N
223128,2022-01-14,03:00,HB_NORTH,25.85,N
223131,2022-01-14,03:00,HB_WEST,25.91,N
223896,2022-01-14,04:00,HB_NORTH,24.24,N
223899,2022-01-14,04:00,HB_WEST,24.31,N
224664,2022-01-14,05:00,HB_NORTH,26.65,N
224667,2022-01-14,05:00,HB_WEST,26.74,N
225432,2022-01-14,06:00,HB_NORTH,32.68,N
225435,2022-01-14,06:00,HB_WEST,32.76,N
226200,2022-01-14,07:00,HB_NORTH,47.9,N
226203,2022-01-14,07:00,HB_WEST,47.94,N
226968,2022-01-14,08:00,HB_NORTH,38.23,N
226971,2022-01-14,08:00,HB_WEST,38.31,N
227736,2022-01-14,09:00,HB_NORTH,33.41,N
227739,2022-01-14,09:00,HB_WEST,31.04,N
228504,2022-01-14,10:00,HB_NORTH,32.15,N
228507,2022-01-14,10:00,HB_WEST,25.14,N
229272,2022-01-14,11:00,HB_NORTH,27.69,N
229275,2022-01-14,11:00,HB_WEST,23.02,N
230040,2022-01-14,12:00,HB_NORTH,28.08,N
230043,2022-01-14,12:00,HB_WEST,20.74,N
230808,2022-01-14,13:00,HB_NORTH,23.67,N
230811,2022-01-14,13:00,HB_WEST,8.24,N
231576,2022-01-14,14:00,HB_NORTH,22.24,N
231579,2022-01-14,14:00,HB_WEST,3.39,N
232344,2022-01-14,15:00,HB_NORTH,21.0,N
232347,2022-01-14,15:00,HB_WEST,2.56,N
233112,2022-01-14,16:00,HB_NORTH,21.26,N
233115,2022-01-14,16:00,HB_WEST,4.21,N
233880,2022-01-14,17:00,HB_NORTH,28.22,N
233883,2022-01-14,17:00,HB_WEST,25.02,N
234648,2022-01-14,18:00,HB_NORTH,51.36,N
234651,2022-01-14,18:00,HB_WEST,50.56,N
235416,2022-01-14,19:00,HB_NORTH,31.08,N
235419,2022-01-14,19:00,HB_WEST,29.15,N
236184,2022-01-14,20:00,HB_NORTH,27.06,N
236187,2022-01-14,20:00,HB_WEST,12.28,N
236952,2022-01-14,21:00,HB_NORTH,26.68,N
236955,2022-01-14,21:00,HB_WEST,2.51,N
237720,2022-01-14,22:00,HB_NORTH,24.0,N
237723,2022-01-14,22:00,HB_WEST,0.01,N
238488,2022-01-14,23:00,HB_NORTH,21.24,N
238491,2022-01-14,23:00,HB_WEST,-0.28,N
239256,2022-01-14,24:00,HB_NORTH,16.87,N
239259,2022-01-14,24:00,HB_WEST,-0.75,N
240024,2022-01-15,01:00,HB_NORTH,11.85,N
240027,2022-01-15,01:00,HB_WEST,-2.27,N
240792,2022-01-15,02:00,HB_NORTH,11.98,N
240795,2022-01-15,02:00,HB_WEST,-2.09,N
241560,2022-01-15,03:00,HB_NORTH,11.99,N
241563,2022-01-15,03:00,HB_WEST,-2.2,N
242328,2022-01-15,04:00,HB_NORTH,13.33,N
242331,2022-01-15,04:00,HB_WEST,-0.9,N
243096,2022-01-15,05:00,HB_NORTH,16.4,N
243099,2022-01-15,05:00,HB_WEST,-0.28,N
243864,2022-01-15,06:00,HB_NORTH,16.68,N
243867,2022-01-15,06:00,HB_WEST,0.01,N
244632,2022-01-15,07:00,HB_NORTH,28.69,N
244635,2022-01-15,07:00,HB_WEST,0.31,N
245400,2022-01-15,08:00,HB_NORTH,26.58,N
245403,2022-01-15,08:00,HB_WEST,0.52,N
246168,2022-01-15,09:00,HB_NORTH,26.13,N
246171,2022-01-15,09:00,HB_WEST,0.48,N
246936,2022-01-15,10:00,HB_NORTH,25.77,N
246939,2022-01-15,10:00,HB_WEST,-0.29,N
247704,2022-01-15,11:00,HB_NORTH,28.55,N
247707,2022-01-15,11:00,HB_WEST,-0.76,N
248472,2022-01-15,12:00,HB_NORTH,29.11,N
248475,2022-01-15,12:00,HB_WEST,-0.89,N
249240,2022-01-15,13:00,HB_NORTH,27.47,N
249243,2022-01-15,13:00,HB_WEST,-0.72,N
250008,2022-01-15,14:00,HB_NORTH,24.23,N
250011,2022-01-15,14:00,HB_WEST,-0.77,N
250776,2022-01-15,15:00,HB_NORTH,23.57,N
250779,2022-01-15,15:00,HB_WEST,-0.78,N
251544,2022-01-15,16:00,HB_NORTH,22.54,N
251547,2022-01-15,16:00,HB_WEST,-0.84,N
252312,2022-01-15,17:00,HB_NORTH,23.32,N
252315,2022-01-15,17:00,HB_WEST,1.36,N
253080,2022-01-15,18:00,HB_NORTH,41.42,N
253083,2022-01-15,18:00,HB_WEST,29.64,N
253848,2022-01-15,19:00,HB_NORTH,44.41,N
253851,2022-01-15,19:00,HB_WEST,41.54,N
254616,2022-01-15,20:00,HB_NORTH,42.24,N
254619,2022-01-15,20:00,HB_WEST,41.55,N
255384,2022-01-15,21:00,HB_NORTH,45.2,N
255387,2022-01-15,21:00,HB_WEST,45.14,N
256152,2022-01-15,22:00,HB_NORTH,46.98,N
256155,2022-01-15,22:00,HB_WEST,46.95,N
256920,2022-01-15,23:00,HB_NORTH,44.74,N
256923,2022-01-15,23:00,HB_WEST,44.69,N
257688,2022-01-15,24:00,HB_NORTH,43.17,N
257691,2022-01-15,24:00,HB_WEST,43.08,N
258456,2022-01-16,01:00,HB_NORTH,38.37,N
258459,2022-01-16,01:00,HB_WEST,38.62,N
259224,2022-01-16,02:00,HB_NORTH,36.32,N
259227,2022-01-16,02:00,HB_WEST,36.61,N
259992,2022-01-16,03:00,HB_NORTH,37.65,N
259995,2022-01-16,03:00,HB_WEST,38.0,N
260760,2022-01-16,04:00,HB_NORTH,38.99,N
260763,2022-01-16,04:00,HB_WEST,39.31,N
261528,2022-01-16,05:00,HB_NORTH,41.12,N
261531,2022-01-16,05:00,HB_WEST,41.4,N
262296,2022-01-16,06:00,HB_NORTH,42.92,N
262299,2022-01-16,06:00,HB_WEST,42.99,N
263064,2022-01-16,07:00,HB_NORTH,68.35,N
263067,2022-01-16,07:00,HB_WEST,68.49,N
263832,2022-01-16,08:00,HB_NORTH,72.24,N
263835,2022-01-16,08:00,HB_WEST,71.85,N
264600,2022-01-16,09:00,HB_NORTH,52.39,N
264603,2022-01-16,09:00,HB_WEST,52.17,N
265368,2022-01-16,10:00,HB_NORTH,36.07,N
265371,2022-01-16,10:00,HB_WEST,36.12,N
266136,2022-01-16,11:00,HB_NORTH,32.38,N
266139,2022-01-16,11:00,HB_WEST,32.38,N
266904,2022-01-16,12:00,HB_NORTH,29.51,N
266907,2022-01-16,12:00,HB_WEST,29.51,N
267672,2022-01-16,13:00,HB_NORTH,27.16,N
267675,2022-01-16,13:00,HB_WEST,27.15,N
268440,2022-01-16,14:00,HB_NORTH,26.29,N
268443,2022-01-16,14:00,HB_WEST,26.28,N
269208,2022-01-16,15:00,HB_NORTH,25.28,N
269211,2022-01-16,15:00,HB_WEST,25.27,N
269976,2022-01-16,16:00,HB_NORTH,25.1,N
269979,2022-01-16,16:00,HB_WEST,25.1,N
270744,2022-01-16,17:00,HB_NORTH,27.3,N
270747,2022-01-16,17:00,HB_WEST,27.3,N
271512,2022-01-16,18:00,HB_NORTH,57.14,N
271515,2022-01-16,18:00,HB_WEST,57.33,N
272280,2022-01-16,19:00,HB_NORTH,58.36,N
272283,2022-01-16,19:00,HB_WEST,58.46,N
273048,2022-01-16,20:00,HB_NORTH,45.0,N
273051,2022-01-16,20:00,HB_WEST,45.06,N
273816,2022-01-16,21:00,HB_NORTH,40.31,N
273819,2022-01-16,21:00,HB_WEST,40.4,N
274584,2022-01-16,22:00,HB_NORTH,35.71,N
274587,2022-01-16,22:00,HB_WEST,35.81,N
275352,2022-01-16,23:00,HB_NORTH,35.79,N
275355,2022-01-16,23:00,HB_WEST,35.85,N
276120,2022-01-16,24:00,HB_NORTH,31.32,N
276123,2022-01-16,24:00,HB_WEST,31.33,N
276888,2022-01-17,01:00,HB_NORTH,29.09,N
276891,2022-01-17,01:00,HB_WEST,29.22,N
277656,2022-01-17,02:00,HB_NORTH,28.01,N
277659,2022-01-17,02:00,HB_WEST,28.16,N
278424,2022-01-17,03:00,HB_NORTH,28.63,N
278427,2022-01-17,03:00,HB_WEST,28.73,N
279192,2022-01-17,04:00,HB_NORTH,30.34,N
279195,2022-01-17,04:00,HB_WEST,30.37,N
279960,2022-01-17,05:00,HB_NORTH,36.12,N
279963,2022-01-17,05:00,HB_WEST,36.13,N
280728,2022-01-17,06:00,HB_NORTH,42.83,N
280731,2022-01-17,06:00,HB_WEST,42.84,N
281496,2022-01-17,07:00,HB_NORTH,86.86,N
281499,2022-01-17,07:00,HB_WEST,86.9,N
282264,2022-01-17,08:00,HB_NORTH,90.79,N
282267,2022-01-17,08:00,HB_WEST,90.63,N
283032,2022-01-17,09:00,HB_NORTH,52.33,N
283035,2022-01-17,09:00,HB_WEST,52.3,N
283800,2022-01-17,10:00,HB_NORTH,36.31,N
283803,2022-01-17,10:00,HB_WEST,36.24,N
284568,2022-01-17,11:00,HB_NORTH,34.07,N
284571,2022-01-17,11:00,HB_WEST,33.89,N
285336,2022-01-17,12:00,HB_NORTH,31.56,N
285339,2022-01-17,12:00,HB_WEST,31.09,N
286104,2022-01-17,13:00,HB_NORTH,29.96,N
286107,2022-01-17,13:00,HB_WEST,29.13,N
286872,2022-01-17,14:00,HB_NORTH,27.65,N
286875,2022-01-17,14:00,HB_WEST,26.92,N
287640,2022-01-17,15:00,HB_NORTH,26.06,N
287643,2022-01-17,15:00,HB_WEST,24.99,N
288408,2022-01-17,16:00,HB_NORTH,25.14,N
288411,2022-01-17,16:00,HB_WEST,24.1,N
289176,2022-01-17,17:00,HB_NORTH,26.8,N
289179,2022-01-17,17:00,HB_WEST,25.63,N
289944,2022-01-17,18:00,HB_NORTH,44.26,N
289947,2022-01-17,18:00,HB_WEST,43.14,N
290712,2022-01-17,19:00,HB_NORTH,36.25,N
290715,2022-01-17,19:00,HB_WEST,34.98,N
291480,2022-01-17,20:00,HB_NORTH,29.92,N
291483,2022-01-17,20:00,HB_WEST,26.26,N
292248,2022-01-17,21:00,HB_NORTH,28.1,N
292251,2022-01-17,21:00,HB_WEST,16.27,N
293016,2022-01-17,22:00,HB_NORTH,26.0,N
293019,2022-01-17,22:00,HB_WEST,8.41,N
293784,2022-01-17,23:00,HB_NORTH,24.63,N
293787,2022-01-17,23:00,HB_WEST,0.64,N
294552,2022-01-17,24:00,HB_NORTH,22.37,N
294555,2022-01-17,24:00,HB_WEST,1.3,N
295320,2022-01-18,01:00,HB_NORTH,18.84,N
295323,2022-01-18,01:00,HB_WEST,-0.29,N
296088,2022-01-18,02:00,HB_NORTH,18.79,N
296091,2022-01-18,02:00,HB_WEST,-0.29,N
296856,2022-01-18,03:00,HB_NORTH,18.91,N
296859,2022-01-18,03:00,HB_WEST,-0.28,N
297624,2022-01-18,04:00,HB_NORTH,19.46,N
297627,2022-01-18,04:00,HB_WEST,0.01,N
298392,2022-01-18,05:00,HB_NORTH,22.51,N
298395,2022-01-18,05:00,HB_WEST,1.18,N
299160,2022-01-18,06:00,HB_NORTH,33.3,N
299163,2022-01-18,06:00,HB_WEST,6.22,N
299928,2022-01-18,07:00,HB_NORTH,41.9,N
299931,2022-01-18,07:00,HB_WEST,22.12,N
300696,2022-01-18,08:00,HB_NORTH,44.67,N
300699,2022-01-18,08:00,HB_WEST,26.27,N
301464,2022-01-18,09:00,HB_NORTH,31.45,N
301467,2022-01-18,09:00,HB_WEST,11.32,N
302232,2022-01-18,10:00,HB_NORTH,27.43,N
302235,2022-01-18,10:00,HB_WEST,0.26,N
303000,2022-01-18,11:00,HB_NORTH,23.25,N
303003,2022-01-18,11:00,HB_WEST,0.01,N
303768,2022-01-18,12:00,HB_NORTH,22.51,N
303771,2022-01-18,12:00,HB_WEST,-0.29,N
304536,2022-01-18,13:00,HB_NORTH,22.28,N
304539,2022-01-18,13:00,HB_WEST,-1.05,N
305304,2022-01-18,14:00,HB_NORTH,20.83,N
305307,2022-01-18,14:00,HB_WEST,-1.22,N
306072,2022-01-18,15:00,HB_NORTH,19.76,N
306075,2022-01-18,15:00,HB_WEST,-1.22,N
306840,2022-01-18,16:00,HB_NORTH,18.88,N
306843,2022-01-18,16:00,HB_WEST,-0.28,N
307608,2022-01-18,17:00,HB_NORTH,21.39,N
307611,2022-01-18,17:00,HB_WEST,3.53,N
308376,2022-01-18,18:00,HB_NORTH,39.17,N
308379,2022-01-18,18:00,HB_WEST,34.79,N
309144,2022-01-18,19:00,HB_NORTH,45.91,N
309147,2022-01-18,19:00,HB_WEST,38.01,N
309912,2022-01-18,20:00,HB_NORTH,30.2,N
309915,2022-01-18,20:00,HB_WEST,22.58,N
310680,2022-01-18,21:00,HB_NORTH,29.78,N
310683,2022-01-18,21:00,HB_WEST,22.02,N
311448,2022-01-18,22:00,HB_NORTH,26.23,N
311451,2022-01-18,22:00,HB_WEST,16.15,N
312216,2022-01-18,23:00,HB_NORTH,25.53,N
312219,2022-01-18,23:00,HB_WEST,11.99,N
312984,2022-01-18,24:00,HB_NORTH,23.41,N
312987,2022-01-18,24:00,HB_WEST,16.0,N
313752,2022-01-19,01:00,HB_NORTH,21.21,N
313755,2022-01-19,01:00,HB_WEST,14.88,N
314520,2022-01-19,02:00,HB_NORTH,18.34,N
314523,2022-01-19,02:00,HB_WEST,11.68,N
315288,2022-01-19,03:00,HB_NORTH,17.41,N
315291,2022-01-19,03:00,HB_WEST,12.74,N
316056,2022-01-19,04:00,HB_NORTH,18.7,N
316059,2022-01-19,04:00,HB_WEST,13.96,N
316824,2022-01-19,05:00,HB_NORTH,21.55,N
316827,2022-01-19,05:00,HB_WEST,15.97,N
317592,2022-01-19,06:00,HB_NORTH,28.8,N
317595,2022-01-19,06:00,HB_WEST,23.13,N
318360,2022-01-19,07:00,HB_NORTH,36.88,N
318363,2022-01-19,07:00,HB_WEST,31.78,N
319128,2022-01-19,08:00,HB_NORTH,39.47,N
319131,2022-01-19,08:00,HB_WEST,33.8,N
319896,2022-01-19,09:00,HB_NORTH,32.55,N
319899,2022-01-19,09:00,HB_WEST,25.79,N
320664,2022-01-19,10:00,HB_NORTH,22.33,N
320667,2022-01-19,10:00,HB_WEST,13.98,N
321432,2022-01-19,11:00,HB_NORTH,20.32,N
321435,2022-01-19,11:00,HB_WEST,6.83,N
322200,2022-01-19,12:00,HB_NORTH,20.0,N
322203,2022-01-19,12:00,HB_WEST,5.68,N
322968,2022-01-19,13:00,HB_NORTH,22.62,N
322971,2022-01-19,13:00,HB_WEST,6.0,N
323736,2022-01-19,14:00,HB_NORTH,21.0,N
323739,2022-01-19,14:00,HB_WEST,4.87,N
324504,2022-01-19,15:00,HB_NORTH,20.56,N
324507,2022-01-19,15:00,HB_WEST,2.06,N
325272,2022-01-19,16:00,HB_NORTH,19.36,N
325275,2022-01-19,16:00,HB_WEST,0.01,N
326040,2022-01-19,17:00,HB_NORTH,22.28,N
326043,2022-01-19,17:00,HB_WEST,0.01,N
326808,2022-01-19,18:00,HB_NORTH,35.76,N
326811,2022-01-19,18:00,HB_WEST,7.09,N
327576,2022-01-19,19:00,HB_NORTH,38.03,N
327579,2022-01-19,19:00,HB_WEST,7.46,N
328344,2022-01-19,20:00,HB_NORTH,30.28,N
328347,2022-01-19,20:00,HB_WEST,0.01,N
329112,2022-01-19,21:00,HB_NORTH,26.78,N
329115,2022-01-19,21:00,HB_WEST,-0.28,N
329880,2022-01-19,22:00,HB_NORTH,24.65,N
329883,2022-01-19,22:00,HB_WEST,-0.28,N
330648,2022-01-19,23:00,HB_NORTH,27.98,N
330651,2022-01-19,23:00,HB_WEST,-0.28,N
331416,2022-01-19,24:00,HB_NORTH,27.67,N
331419,2022-01-19,24:00,HB_WEST,-0.28,N
332184,2022-01-20,01:00,HB_NORTH,25.36,N
332187,2022-01-20,01:00,HB_WEST,6.18,N
332952,2022-01-20,02:00,HB_NORTH,27.21,N
332955,2022-01-20,02:00,HB_WEST,13.12,N
333720,2022-01-20,03:00,HB_NORTH,28.6,N
333723,2022-01-20,03:00,HB_WEST,18.92,N
334488,2022-01-20,04:00,HB_NORTH,29.23,N
334491,2022-01-20,04:00,HB_WEST,21.25,N
335256,2022-01-20,05:00,HB_NORTH,31.19,N
335259,2022-01-20,05:00,HB_WEST,25.72,N
336024,2022-01-20,06:00,HB_NORTH,38.41,N
336027,2022-01-20,06:00,HB_WEST,33.31,N
336792,2022-01-20,07:00,HB_NORTH,44.54,N
336795,2022-01-20,07:00,HB_WEST,40.13,N
337560,2022-01-20,08:00,HB_NORTH,49.52,N
337563,2022-01-20,08:00,HB_WEST,43.96,N
338328,2022-01-20,09:00,HB_NORTH,46.55,N
338331,2022-01-20,09:00,HB_WEST,41.94,N
339096,2022-01-20,10:00,HB_NORTH,42.88,N
339099,2022-01-20,10:00,HB_WEST,36.86,N
339864,2022-01-20,11:00,HB_NORTH,41.7,N
339867,2022-01-20,11:00,HB_WEST,37.19,N
340632,2022-01-20,12:00,HB_NORTH,42.53,N
340635,2022-01-20,12:00,HB_WEST,39.39,N
341400,2022-01-20,13:00,HB_NORTH,40.71,N
341403,2022-01-20,13:00,HB_WEST,38.47,N
342168,2022-01-20,14:00,HB_NORTH,40.6,N
342171,2022-01-20,14:00,HB_WEST,40.33,N
342936,2022-01-20,15:00,HB_NORTH,37.12,N
342939,2022-01-20,15:00,HB_WEST,37.38,N
343704,2022-01-20,16:00,HB_NORTH,39.72,N
343707,2022-01-20,16:00,HB_WEST,40.05,N
344472,2022-01-20,17:00,HB_NORTH,45.0,N
344475,2022-01-20,17:00,HB_WEST,44.79,N
345240,2022-01-20,18:00,HB_NORTH,80.0,N
345243,2022-01-20,18:00,HB_WEST,80.32,N
346008,2022-01-20,19:00,HB_NORTH,95.17,N
346011,2022-01-20,19:00,HB_WEST,95.59,N
346776,2022-01-20,20:00,HB_NORTH,89.75,N
346779,2022-01-20,20:00,HB_WEST,90.97,N
347544,2022-01-20,21:00,HB_NORTH,82.07,N
347547,2022-01-20,21:00,HB_WEST,83.23,N
348312,2022-01-20,22:00,HB_NORTH,56.58,N
348315,2022-01-20,22:00,HB_WEST,57.11,N
349080,2022-01-20,23:00,HB_NORTH,38.5,N
349083,2022-01-20,23:00,HB_WEST,38.95,N
349848,2022-01-20,24:00,HB_NORTH,37.51,N
349851,2022-01-20,24:00,HB_WEST,37.96,N
350616,2022-01-21,01:00,HB_NORTH,32.44,N
350619,2022-01-21,01:00,HB_WEST,32.89,N
351384,2022-01-21,02:00,HB_NORTH,32.23,N
351387,2022-01-21,02:00,HB_WEST,32.74,N
352152,2022-01-21,03:00,HB_NORTH,32.24,N
352155,2022-01-21,03:00,HB_WEST,32.75,N
352920,2022-01-21,04:00,HB_NORTH,32.34,N
352923,2022-01-21,04:00,HB_WEST,32.85,N
353688,2022-01-21,05:00,HB_NORTH,36.2,N
353691,2022-01-21,05:00,HB_WEST,36.58,N
354456,2022-01-21,06:00,HB_NORTH,44.73,N
354459,2022-01-21,06:00,HB_WEST,44.86,N
355224,2022-01-21,07:00,HB_NORTH,125.0,N
355227,2022-01-21,07:00,HB_WEST,121.43,N
355992,2022-01-21,08:00,HB_NORTH,149.67,N
355995,2022-01-21,08:00,HB_WEST,144.69,N
356760,2022-01-21,09:00,HB_NORTH,68.83,N
356763,2022-01-21,09:00,HB_WEST,66.23,N
357528,2022-01-21,10:00,HB_NORTH,45.88,N
357531,2022-01-21,10:00,HB_WEST,44.26,N
358296,2022-01-21,11:00,HB_NORTH,40.84,N
358299,2022-01-21,11:00,HB_WEST,37.22,N
359064,2022-01-21,12:00,HB_NORTH,34.5,N
359067,2022-01-21,12:00,HB_WEST,31.74,N
359832,2022-01-21,13:00,HB_NORTH,29.94,N
359835,2022-01-21,13:00,HB_WEST,28.0,N
360600,2022-01-21,14:00,HB_NORTH,28.39,N
360603,2022-01-21,14:00,HB_WEST,26.21,N
361368,2022-01-21,15:00,HB_NORTH,27.7,N
361371,2022-01-21,15:00,HB_WEST,25.65,N
362136,2022-01-21,16:00,HB_NORTH,27.94,N
362139,2022-01-21,16:00,HB_WEST,25.77,N
362904,2022-01-21,17:00,HB_NORTH,29.66,N
362907,2022-01-21,17:00,HB_WEST,27.5,N
363672,2022-01-21,18:00,HB_NORTH,40.72,N
363675,2022-01-21,18:00,HB_WEST,38.1,N
364440,2022-01-21,19:00,HB_NORTH,42.53,N
364443,2022-01-21,19:00,HB_WEST,40.2,N
365208,2022-01-21,20:00,HB_NORTH,36.03,N
365211,2022-01-21,20:00,HB_WEST,31.87,N
365976,2022-01-21,21:00,HB_NORTH,33.98,N
365979,2022-01-21,21:00,HB_WEST,29.34,N
366744,2022-01-21,22:00,HB_NORTH,32.67,N
366747,2022-01-21,22:00,HB_WEST,28.72,N
367512,2022-01-21,23:00,HB_NORTH,28.66,N
367515,2022-01-21,23:00,HB_WEST,25.95,N
368280,2022-01-21,24:00,HB_NORTH,28.12,N
368283,2022-01-21,24:00,HB_WEST,25.8,N
369048,2022-01-22,01:00,HB_NORTH,30.15,N
369051,2022-01-22,01:00,HB_WEST,29.62,N
369816,2022-01-22,02:00,HB_NORTH,31.13,N
369819,2022-01-22,02:00,HB_WEST,30.66,N
370584,2022-01-22,03:00,HB_NORTH,32.83,N
370587,2022-01-22,03:00,HB_WEST,32.67,N
371352,2022-01-22,04:00,HB_NORTH,35.17,N
371355,2022-01-22,04:00,HB_WEST,35.19,N
372120,2022-01-22,05:00,HB_NORTH,37.25,N
372123,2022-01-22,05:00,HB_WEST,37.18,N
372888,2022-01-22,06:00,HB_NORTH,44.99,N
372891,2022-01-22,06:00,HB_WEST,43.72,N
373656,2022-01-22,07:00,HB_NORTH,78.99,N
373659,2022-01-22,07:00,HB_WEST,75.97,N
374424,2022-01-22,08:00,HB_NORTH,93.45,N
374427,2022-01-22,08:00,HB_WEST,91.06,N
375192,2022-01-22,09:00,HB_NORTH,59.5,N
375195,2022-01-22,09:00,HB_WEST,57.72,N
375960,2022-01-22,10:00,HB_NORTH,41.32,N
375963,2022-01-22,10:00,HB_WEST,40.53,N
376728,2022-01-22,11:00,HB_NORTH,33.66,N
376731,2022-01-22,11:00,HB_WEST,33.74,N
377496,2022-01-22,12:00,HB_NORTH,26.43,N
377499,2022-01-22,12:00,HB_WEST,26.44,N
378264,2022-01-22,13:00,HB_NORTH,24.4,N
378267,2022-01-22,13:00,HB_WEST,24.41,N
379032,2022-01-22,14:00,HB_NORTH,23.77,N
379035,2022-01-22,14:00,HB_WEST,23.77,N
379800,2022-01-22,15:00,HB_NORTH,22.2,N
379803,2022-01-22,15:00,HB_WEST,22.2,N
380568,2022-01-22,16:00,HB_NORTH,22.18,N
380571,2022-01-22,16:00,HB_WEST,22.18,N
381336,2022-01-22,17:00,HB_NORTH,23.18,N
381339,2022-01-22,17:00,HB_WEST,23.18,N
382104,2022-01-22,18:00,HB_NORTH,35.78,N
382107,2022-01-22,18:00,HB_WEST,35.78,N
382872,2022-01-22,19:00,HB_NORTH,42.74,N
382875,2022-01-22,19:00,HB_WEST,42.74,N
383640,2022-01-22,20:00,HB_NORTH,38.78,N
383643,2022-01-22,20:00,HB_WEST,38.78,N
384408,2022-01-22,21:00,HB_NORTH,37.91,N
384411,2022-01-22,21:00,HB_WEST,38.02,N
385176,2022-01-22,22:00,HB_NORTH,34.97,N
385179,2022-01-22,22:00,HB_WEST,34.99,N
385944,2022-01-22,23:00,HB_NORTH,31.1,N
385947,2022-01-22,23:00,HB_WEST,31.11,N
386712,2022-01-22,24:00,HB_NORTH,31.28,N
386715,2022-01-22,24:00,HB_WEST,31.29,N
387480,2022-01-23,01:00,HB_NORTH,29.01,N
387483,2022-01-23,01:00,HB_WEST,29.1,N
388248,2022-01-23,02:00,HB_NORTH,26.79,N
388251,2022-01-23,02:00,HB_WEST,26.87,N
389016,2022-01-23,03:00,HB_NORTH,26.14,N
